"Watershed","date","Trap","invert","size","count_zero"
6,2018-05-14,4,"Dipteran","Large",0
6,2018-05-14,6,"Dipteran","Large",4
6,2018-05-14,3,"Dipteran","Large",0
6,2018-05-14,5,"Dipteran","Large",3
6,2018-05-14,1,"Dipteran","Large",0
6,2018-05-14,7,"Dipteran","Large",0
6,2018-05-14,8,"Dipteran","Large",0
6,2018-05-14,9,"Dipteran","Large",0
6,2018-05-21,5,"Dipteran","Large",0
6,2018-05-21,4,"Dipteran","Large",0
6,2018-05-21,9,"Dipteran","Large",1
6,2018-05-21,10,"Dipteran","Large",0
6,2018-05-21,1,"Dipteran","Large",4
6,2018-05-21,6,"Dipteran","Large",3
6,2018-05-21,7,"Dipteran","Large",0
6,2018-05-21,8,"Dipteran","Large",1
6,2018-05-21,2,"Dipteran","Large",0
6,2018-05-21,3,"Dipteran","Large",0
6,2018-05-29,10,"Dipteran","Large",2
6,2018-05-29,6,"Dipteran","Large",0
6,2018-05-29,3,"Dipteran","Large",2
6,2018-05-29,1,"Dipteran","Large",0
6,2018-05-29,2,"Dipteran","Large",1
6,2018-05-29,4,"Dipteran","Large",0
6,2018-05-29,5,"Dipteran","Large",2
6,2018-05-29,7,"Dipteran","Large",0
6,2018-05-29,9,"Dipteran","Large",1
6,2018-05-29,8,"Dipteran","Large",0
6,2018-06-04,4,"Dipteran","Large",0
6,2018-06-04,2,"Dipteran","Large",1
6,2018-06-04,1,"Dipteran","Large",0
6,2018-06-04,7,"Dipteran","Large",2
6,2018-06-04,5,"Dipteran","Large",2
6,2018-06-04,3,"Dipteran","Large",3
6,2018-06-04,10,"Dipteran","Large",0
6,2018-06-04,8,"Dipteran","Large",1
6,2018-06-04,6,"Dipteran","Large",0
6,2018-06-04,9,"Dipteran","Large",2
6,2018-06-11,2,"Dipteran","Large",1
6,2018-06-11,1,"Dipteran","Large",2
6,2018-06-11,3,"Dipteran","Large",1
6,2018-06-11,10,"Dipteran","Large",0
6,2018-06-11,8,"Dipteran","Large",2
6,2018-06-11,4,"Dipteran","Large",0
6,2018-06-11,5,"Dipteran","Large",1
6,2018-06-11,6,"Dipteran","Large",0
6,2018-06-11,9,"Dipteran","Large",0
6,2018-06-11,7,"Dipteran","Large",0
6,2018-06-18,2,"Dipteran","Large",4
6,2018-06-18,4,"Dipteran","Large",2
6,2018-06-18,3,"Dipteran","Large",5
6,2018-06-18,6,"Dipteran","Large",6
6,2018-06-18,1,"Dipteran","Large",0
6,2018-06-18,8,"Dipteran","Large",1
6,2018-06-18,7,"Dipteran","Large",0
6,2018-06-18,9,"Dipteran","Large",1
6,2018-06-18,10,"Dipteran","Large",3
6,2018-06-18,5,"Dipteran","Large",0
6,2018-06-25,10,"Dipteran","Large",3
6,2018-06-25,2,"Dipteran","Large",1
6,2018-06-25,7,"Dipteran","Large",2
6,2018-06-25,3,"Dipteran","Large",1
6,2018-06-25,6,"Dipteran","Large",2
6,2018-06-25,8,"Dipteran","Large",2
6,2018-06-25,5,"Dipteran","Large",0
6,2018-06-25,9,"Dipteran","Large",2
6,2018-06-25,4,"Dipteran","Large",2
6,2018-06-25,1,"Dipteran","Large",1
6,2018-07-02,7,"Dipteran","Large",3
6,2018-07-02,9,"Dipteran","Large",4
6,2018-07-02,1,"Dipteran","Large",0
6,2018-07-02,10,"Dipteran","Large",1
6,2018-07-02,8,"Dipteran","Large",0
6,2018-07-02,5,"Dipteran","Large",2
6,2018-07-02,6,"Dipteran","Large",4
6,2018-07-02,2,"Dipteran","Large",3
6,2018-07-02,3,"Dipteran","Large",0
6,2018-07-02,4,"Dipteran","Large",5
6,2018-07-09,5,"Dipteran","Large",2
6,2018-07-09,6,"Dipteran","Large",2
6,2018-07-09,10,"Dipteran","Large",3
6,2018-07-09,8,"Dipteran","Large",3
6,2018-07-09,1,"Dipteran","Large",2
6,2018-07-09,3,"Dipteran","Large",1
6,2018-07-09,7,"Dipteran","Large",3
6,2018-07-09,2,"Dipteran","Large",0
6,2018-07-09,9,"Dipteran","Large",3
6,2018-07-09,4,"Dipteran","Large",5
6,2018-07-16,10,"Dipteran","Large",1
6,2018-07-16,1,"Dipteran","Large",2
6,2018-07-16,6,"Dipteran","Large",2
6,2018-07-16,7,"Dipteran","Large",2
6,2018-07-16,8,"Dipteran","Large",2
6,2018-07-16,9,"Dipteran","Large",3
6,2018-07-16,3,"Dipteran","Large",6
6,2018-07-16,5,"Dipteran","Large",2
6,2018-07-16,4,"Dipteran","Large",2
6,2018-07-16,2,"Dipteran","Large",2
6,2018-07-23,2,"Dipteran","Large",1
6,2018-07-23,1,"Dipteran","Large",2
6,2018-07-23,8,"Dipteran","Large",3
6,2018-07-23,5,"Dipteran","Large",0
6,2018-07-23,4,"Dipteran","Large",4
6,2018-07-23,7,"Dipteran","Large",2
6,2018-07-23,6,"Dipteran","Large",0
6,2018-07-23,3,"Dipteran","Large",3
6,2018-07-30,8,"Dipteran","Large",2
6,2018-07-30,10,"Dipteran","Large",4
6,2018-07-30,1,"Dipteran","Large",0
6,2018-07-30,6,"Dipteran","Large",4
6,2018-07-30,4,"Dipteran","Large",0
6,2018-07-30,7,"Dipteran","Large",1
6,2018-07-30,5,"Dipteran","Large",1
6,2018-07-30,9,"Dipteran","Large",3
6,2018-07-30,3,"Dipteran","Large",1
6,2018-07-30,2,"Dipteran","Large",2
6,2018-08-06,5,"Dipteran","Large",0
6,2018-08-06,8,"Dipteran","Large",0
6,2018-08-06,10,"Dipteran","Large",0
6,2018-08-06,9,"Dipteran","Large",0
6,2018-08-06,1,"Dipteran","Large",0
6,2018-08-06,4,"Dipteran","Large",2
6,2018-08-06,2,"Dipteran","Large",1
6,2018-08-06,3,"Dipteran","Large",3
6,2018-08-06,7,"Dipteran","Large",0
6,2018-08-06,6,"Dipteran","Large",3
6,2018-08-13,7,"Dipteran","Large",1
6,2018-08-13,4,"Dipteran","Large",1
6,2018-08-13,5,"Dipteran","Large",0
6,2018-08-13,6,"Dipteran","Large",0
6,2018-08-13,10,"Dipteran","Large",0
6,2018-08-13,2,"Dipteran","Large",0
6,2018-08-13,1,"Dipteran","Large",2
6,2018-08-13,3,"Dipteran","Large",0
6,2018-08-13,9,"Dipteran","Large",0
6,2018-08-13,8,"Dipteran","Large",0
6,2018-08-20,7,"Dipteran","Large",1
6,2018-08-20,2,"Dipteran","Large",0
6,2018-08-20,4,"Dipteran","Large",0
6,2018-08-20,3,"Dipteran","Large",2
6,2018-08-20,6,"Dipteran","Large",1
6,2018-08-20,10,"Dipteran","Large",0
6,2018-08-20,5,"Dipteran","Large",1
6,2018-08-20,1,"Dipteran","Large",0
6,2018-08-20,8,"Dipteran","Large",0
6,2018-08-20,9,"Dipteran","Large",0
6,2018-08-27,5,"Dipteran","Large",1
6,2018-08-27,3,"Dipteran","Large",1
6,2018-08-27,6,"Dipteran","Large",0
6,2018-08-27,7,"Dipteran","Large",0
6,2018-08-27,9,"Dipteran","Large",0
6,2018-08-27,8,"Dipteran","Large",1
6,2018-08-27,2,"Dipteran","Large",1
6,2018-08-27,1,"Dipteran","Large",0
6,2018-08-27,4,"Dipteran","Large",1
6,2018-08-27,10,"Dipteran","Large",1
6,2018-09-04,2,"Dipteran","Large",0
6,2018-09-04,5,"Dipteran","Large",1
6,2018-09-04,7,"Dipteran","Large",0
6,2018-09-04,6,"Dipteran","Large",0
6,2018-09-04,8,"Dipteran","Large",0
6,2018-09-04,9,"Dipteran","Large",1
6,2018-09-04,3,"Dipteran","Large",0
6,2018-09-04,4,"Dipteran","Large",0
6,2018-09-04,1,"Dipteran","Large",1
6,2018-09-04,10,"Dipteran","Large",0
6,2018-09-10,4,"Dipteran","Large",0
6,2018-09-10,5,"Dipteran","Large",0
6,2018-09-10,10,"Dipteran","Large",0
6,2018-09-10,3,"Dipteran","Large",0
6,2018-09-10,8,"Dipteran","Large",1
6,2018-09-10,6,"Dipteran","Large",1
6,2018-09-10,7,"Dipteran","Large",1
6,2018-09-10,2,"Dipteran","Large",1
6,2018-09-10,9,"Dipteran","Large",1
6,2018-09-10,1,"Dipteran","Large",0
6,2018-09-17,8,"Dipteran","Large",0
6,2018-09-17,10,"Dipteran","Large",0
6,2018-09-17,2,"Dipteran","Large",1
6,2018-09-17,4,"Dipteran","Large",0
6,2018-09-17,1,"Dipteran","Large",1
6,2018-09-17,5,"Dipteran","Large",0
6,2018-09-17,9,"Dipteran","Large",0
6,2018-09-17,7,"Dipteran","Large",0
6,2018-09-17,3,"Dipteran","Large",1
6,2018-09-17,6,"Dipteran","Large",0
6,2018-09-24,3,"Dipteran","Large",0
6,2018-09-24,9,"Dipteran","Large",2
6,2018-09-24,8,"Dipteran","Large",0
6,2018-09-24,10,"Dipteran","Large",1
6,2018-09-24,4,"Dipteran","Large",0
6,2018-09-24,2,"Dipteran","Large",1
6,2018-09-24,1,"Dipteran","Large",1
6,2018-09-24,7,"Dipteran","Large",0
6,2018-09-24,6,"Dipteran","Large",0
6,2018-09-24,5,"Dipteran","Large",1
6,2018-10-01,3,"Dipteran","Large",0
6,2018-10-01,9,"Dipteran","Large",1
6,2018-10-01,1,"Dipteran","Large",4
6,2018-10-01,5,"Dipteran","Large",0
6,2018-10-01,7,"Dipteran","Large",3
6,2018-10-01,4,"Dipteran","Large",2
6,2018-10-01,10,"Dipteran","Large",1
6,2018-10-01,6,"Dipteran","Large",4
6,2018-10-01,2,"Dipteran","Large",0
6,2018-10-01,8,"Dipteran","Large",1
6,2018-10-08,1,"Dipteran","Large",1
6,2018-10-08,2,"Dipteran","Large",0
6,2018-10-08,4,"Dipteran","Large",1
6,2018-10-08,3,"Dipteran","Large",0
6,2018-10-08,6,"Dipteran","Large",0
6,2018-10-08,7,"Dipteran","Large",2
6,2018-10-08,8,"Dipteran","Large",2
6,2018-10-08,5,"Dipteran","Large",2
6,2018-10-08,9,"Dipteran","Large",4
6,2018-10-08,10,"Dipteran","Large",9
6,2018-10-15,1,"Dipteran","Large",9
6,2018-10-15,3,"Dipteran","Large",1
6,2018-10-15,5,"Dipteran","Large",2
6,2018-10-15,7,"Dipteran","Large",0
6,2018-10-15,6,"Dipteran","Large",2
6,2018-10-15,4,"Dipteran","Large",1
6,2018-10-15,8,"Dipteran","Large",1
6,2018-10-15,2,"Dipteran","Large",2
6,2018-10-15,9,"Dipteran","Large",0
6,2018-10-15,10,"Dipteran","Large",0
6,2018-10-22,1,"Dipteran","Large",0
6,2018-10-22,3,"Dipteran","Large",0
6,2018-10-22,4,"Dipteran","Large",2
6,2018-10-22,5,"Dipteran","Large",1
6,2018-10-22,8,"Dipteran","Large",2
6,2018-10-22,6,"Dipteran","Large",2
6,2018-10-22,10,"Dipteran","Large",1
6,2018-10-22,9,"Dipteran","Large",2
6,2018-10-22,2,"Dipteran","Large",0
6,2018-10-22,7,"Dipteran","Large",0
6,2018-10-29,2,"Dipteran","Large",0
6,2018-10-29,7,"Dipteran","Large",1
6,2018-10-29,1,"Dipteran","Large",1
6,2018-10-29,3,"Dipteran","Large",2
6,2018-10-29,4,"Dipteran","Large",2
6,2018-10-29,5,"Dipteran","Large",1
6,2018-10-29,6,"Dipteran","Large",0
6,2018-10-29,8,"Dipteran","Large",0
6,2018-10-29,9,"Dipteran","Large",1
6,2018-10-29,10,"Dipteran","Large",1
6,2018-11-05,2,"Dipteran","Large",2
6,2018-11-05,1,"Dipteran","Large",5
6,2018-11-05,7,"Dipteran","Large",4
6,2018-11-05,9,"Dipteran","Large",2
6,2018-11-05,10,"Dipteran","Large",1
6,2018-11-05,6,"Dipteran","Large",1
6,2018-11-05,8,"Dipteran","Large",4
6,2018-11-05,5,"Dipteran","Large",5
6,2018-11-05,4,"Dipteran","Large",3
6,2018-11-05,3,"Dipteran","Large",0
6,2018-11-12,1,"Dipteran","Large",3
6,2018-11-12,2,"Dipteran","Large",4
6,2018-11-12,5,"Dipteran","Large",4
6,2018-11-12,7,"Dipteran","Large",1
6,2018-11-12,9,"Dipteran","Large",7
6,2018-11-12,10,"Dipteran","Large",10
6,2018-11-12,3,"Dipteran","Large",4
6,2018-11-12,6,"Dipteran","Large",4
6,2018-11-12,4,"Dipteran","Large",3
6,2018-11-12,8,"Dipteran","Large",4
9,2018-05-21,9,"Dipteran","Large",3
9,2018-05-21,6,"Dipteran","Large",3
9,2018-05-21,10,"Dipteran","Large",3
9,2018-05-21,1,"Dipteran","Large",10
9,2018-05-21,2,"Dipteran","Large",3
9,2018-05-21,8,"Dipteran","Large",4
9,2018-05-21,3,"Dipteran","Large",2
9,2018-05-21,5,"Dipteran","Large",4
9,2018-05-21,4,"Dipteran","Large",4
9,2018-05-21,7,"Dipteran","Large",2
9,2018-05-29,1,"Dipteran","Large",5
9,2018-05-29,3,"Dipteran","Large",4
9,2018-05-29,4,"Dipteran","Large",1
9,2018-05-29,7,"Dipteran","Large",4
9,2018-05-29,6,"Dipteran","Large",12
9,2018-05-29,2,"Dipteran","Large",4
9,2018-05-29,10,"Dipteran","Large",7
9,2018-05-29,8,"Dipteran","Large",0
9,2018-05-29,9,"Dipteran","Large",2
9,2018-05-29,5,"Dipteran","Large",11
9,2018-06-04,8,"Dipteran","Large",6
9,2018-06-04,1,"Dipteran","Large",4
9,2018-06-04,3,"Dipteran","Large",6
9,2018-06-04,5,"Dipteran","Large",4
9,2018-06-04,9,"Dipteran","Large",3
9,2018-06-04,10,"Dipteran","Large",3
9,2018-06-04,6,"Dipteran","Large",14
9,2018-06-04,7,"Dipteran","Large",13
9,2018-06-04,4,"Dipteran","Large",2
9,2018-06-04,2,"Dipteran","Large",4
9,2018-06-11,2,"Dipteran","Large",2
9,2018-06-11,9,"Dipteran","Large",2
9,2018-06-11,3,"Dipteran","Large",2
9,2018-06-11,6,"Dipteran","Large",6
9,2018-06-11,5,"Dipteran","Large",0
9,2018-06-11,4,"Dipteran","Large",0
9,2018-06-11,10,"Dipteran","Large",1
9,2018-06-11,7,"Dipteran","Large",3
9,2018-06-11,1,"Dipteran","Large",15
9,2018-06-11,8,"Dipteran","Large",4
9,2018-06-18,8,"Dipteran","Large",3
9,2018-06-18,2,"Dipteran","Large",3
9,2018-06-18,1,"Dipteran","Large",1
9,2018-06-18,10,"Dipteran","Large",2
9,2018-06-18,3,"Dipteran","Large",4
9,2018-06-18,5,"Dipteran","Large",3
9,2018-06-18,4,"Dipteran","Large",3
9,2018-06-18,7,"Dipteran","Large",4
9,2018-06-18,6,"Dipteran","Large",3
9,2018-06-18,9,"Dipteran","Large",3
9,2018-06-25,3,"Dipteran","Large",6
9,2018-06-25,4,"Dipteran","Large",2
9,2018-06-25,2,"Dipteran","Large",1
9,2018-06-25,7,"Dipteran","Large",4
9,2018-06-25,9,"Dipteran","Large",5
9,2018-06-25,5,"Dipteran","Large",5
9,2018-06-25,1,"Dipteran","Large",6
9,2018-06-25,8,"Dipteran","Large",6
9,2018-06-25,6,"Dipteran","Large",1
9,2018-06-25,10,"Dipteran","Large",10
9,2018-07-02,9,"Dipteran","Large",4
9,2018-07-02,10,"Dipteran","Large",2
9,2018-07-02,1,"Dipteran","Large",11
9,2018-07-02,2,"Dipteran","Large",25
9,2018-07-02,4,"Dipteran","Large",2
9,2018-07-02,7,"Dipteran","Large",6
9,2018-07-02,3,"Dipteran","Large",5
9,2018-07-02,5,"Dipteran","Large",4
9,2018-07-02,6,"Dipteran","Large",10
9,2018-07-02,8,"Dipteran","Large",4
9,2018-07-09,1,"Dipteran","Large",2
9,2018-07-09,2,"Dipteran","Large",8
9,2018-07-09,3,"Dipteran","Large",3
9,2018-07-09,8,"Dipteran","Large",0
9,2018-07-09,10,"Dipteran","Large",3
9,2018-07-09,9,"Dipteran","Large",0
9,2018-07-09,6,"Dipteran","Large",1
9,2018-07-09,4,"Dipteran","Large",3
9,2018-07-09,5,"Dipteran","Large",1
9,2018-07-09,7,"Dipteran","Large",2
9,2018-07-16,10,"Dipteran","Large",1
9,2018-07-16,4,"Dipteran","Large",0
9,2018-07-16,3,"Dipteran","Large",3
9,2018-07-16,5,"Dipteran","Large",2
9,2018-07-16,9,"Dipteran","Large",2
9,2018-07-16,1,"Dipteran","Large",0
9,2018-07-16,2,"Dipteran","Large",0
9,2018-07-16,8,"Dipteran","Large",3
9,2018-07-16,6,"Dipteran","Large",1
9,2018-07-16,7,"Dipteran","Large",2
9,2018-07-23,6,"Dipteran","Large",2
9,2018-07-23,3,"Dipteran","Large",5
9,2018-07-23,9,"Dipteran","Large",2
9,2018-07-23,4,"Dipteran","Large",3
9,2018-07-23,2,"Dipteran","Large",5
9,2018-07-23,5,"Dipteran","Large",8
9,2018-07-23,8,"Dipteran","Large",3
9,2018-07-23,10,"Dipteran","Large",1
9,2018-07-23,1,"Dipteran","Large",5
9,2018-07-23,7,"Dipteran","Large",3
9,2018-07-30,2,"Dipteran","Large",0
9,2018-07-30,6,"Dipteran","Large",3
9,2018-07-30,9,"Dipteran","Large",1
9,2018-07-30,8,"Dipteran","Large",1
9,2018-07-30,10,"Dipteran","Large",0
9,2018-07-30,3,"Dipteran","Large",0
9,2018-07-30,1,"Dipteran","Large",2
9,2018-07-30,5,"Dipteran","Large",1
9,2018-07-30,7,"Dipteran","Large",1
9,2018-07-30,4,"Dipteran","Large",0
9,2018-08-06,2,"Dipteran","Large",8
9,2018-08-06,8,"Dipteran","Large",1
9,2018-08-06,10,"Dipteran","Large",3
9,2018-08-06,6,"Dipteran","Large",0
9,2018-08-06,1,"Dipteran","Large",4
9,2018-08-06,5,"Dipteran","Large",9
9,2018-08-06,9,"Dipteran","Large",1
9,2018-08-06,4,"Dipteran","Large",5
9,2018-08-06,3,"Dipteran","Large",8
9,2018-08-06,7,"Dipteran","Large",3
9,2018-08-13,10,"Dipteran","Large",2
9,2018-08-13,9,"Dipteran","Large",4
9,2018-08-13,2,"Dipteran","Large",4
9,2018-08-13,4,"Dipteran","Large",7
9,2018-08-13,7,"Dipteran","Large",3
9,2018-08-13,6,"Dipteran","Large",1
9,2018-08-13,1,"Dipteran","Large",2
9,2018-08-13,5,"Dipteran","Large",3
9,2018-08-13,3,"Dipteran","Large",1
9,2018-08-13,8,"Dipteran","Large",0
9,2018-08-20,1,"Dipteran","Large",1
9,2018-08-20,7,"Dipteran","Large",2
9,2018-08-20,4,"Dipteran","Large",2
9,2018-08-20,2,"Dipteran","Large",4
9,2018-08-20,10,"Dipteran","Large",3
9,2018-08-20,3,"Dipteran","Large",0
9,2018-08-20,5,"Dipteran","Large",1
9,2018-08-20,6,"Dipteran","Large",6
9,2018-08-20,9,"Dipteran","Large",1
9,2018-08-20,8,"Dipteran","Large",0
9,2018-08-27,3,"Dipteran","Large",2
9,2018-08-27,7,"Dipteran","Large",2
9,2018-08-27,1,"Dipteran","Large",3
9,2018-08-27,2,"Dipteran","Large",2
9,2018-08-27,5,"Dipteran","Large",6
9,2018-08-27,6,"Dipteran","Large",5
9,2018-08-27,8,"Dipteran","Large",7
9,2018-08-27,10,"Dipteran","Large",4
9,2018-08-27,9,"Dipteran","Large",2
9,2018-08-27,4,"Dipteran","Large",1
9,2018-09-04,9,"Dipteran","Large",2
9,2018-09-04,6,"Dipteran","Large",4
9,2018-09-04,1,"Dipteran","Large",4
9,2018-09-04,4,"Dipteran","Large",0
9,2018-09-04,2,"Dipteran","Large",4
9,2018-09-04,7,"Dipteran","Large",2
9,2018-09-04,10,"Dipteran","Large",1
9,2018-09-04,5,"Dipteran","Large",3
9,2018-09-04,3,"Dipteran","Large",7
9,2018-09-04,8,"Dipteran","Large",0
9,2018-09-10,8,"Dipteran","Large",2
9,2018-09-10,7,"Dipteran","Large",1
9,2018-09-10,3,"Dipteran","Large",4
9,2018-09-10,10,"Dipteran","Large",2
9,2018-09-10,5,"Dipteran","Large",4
9,2018-09-10,9,"Dipteran","Large",1
9,2018-09-10,1,"Dipteran","Large",1
9,2018-09-10,4,"Dipteran","Large",1
9,2018-09-10,2,"Dipteran","Large",5
9,2018-09-10,6,"Dipteran","Large",3
9,2018-09-17,2,"Dipteran","Large",2
9,2018-09-17,1,"Dipteran","Large",5
9,2018-09-17,10,"Dipteran","Large",2
9,2018-09-17,3,"Dipteran","Large",0
9,2018-09-17,8,"Dipteran","Large",2
9,2018-09-17,9,"Dipteran","Large",1
9,2018-09-17,7,"Dipteran","Large",1
9,2018-09-17,6,"Dipteran","Large",2
9,2018-09-17,4,"Dipteran","Large",0
9,2018-09-17,5,"Dipteran","Large",1
9,2018-09-24,4,"Dipteran","Large",4
9,2018-09-24,3,"Dipteran","Large",2
9,2018-09-24,1,"Dipteran","Large",2
9,2018-09-24,6,"Dipteran","Large",3
9,2018-09-24,5,"Dipteran","Large",3
9,2018-09-24,7,"Dipteran","Large",1
9,2018-09-24,8,"Dipteran","Large",0
9,2018-09-24,9,"Dipteran","Large",0
9,2018-09-24,10,"Dipteran","Large",0
9,2018-09-24,2,"Dipteran","Large",1
9,2018-10-01,2,"Dipteran","Large",4
9,2018-10-01,10,"Dipteran","Large",2
9,2018-10-01,3,"Dipteran","Large",0
9,2018-10-01,4,"Dipteran","Large",2
9,2018-10-01,1,"Dipteran","Large",4
9,2018-10-01,5,"Dipteran","Large",8
9,2018-10-01,7,"Dipteran","Large",3
9,2018-10-01,8,"Dipteran","Large",0
9,2018-10-01,6,"Dipteran","Large",4
9,2018-10-01,9,"Dipteran","Large",2
9,2018-10-08,8,"Dipteran","Large",4
9,2018-10-08,3,"Dipteran","Large",2
9,2018-10-08,2,"Dipteran","Large",1
9,2018-10-08,4,"Dipteran","Large",3
9,2018-10-08,7,"Dipteran","Large",0
9,2018-10-08,6,"Dipteran","Large",1
9,2018-10-08,5,"Dipteran","Large",0
9,2018-10-08,1,"Dipteran","Large",0
9,2018-10-08,9,"Dipteran","Large",0
9,2018-10-08,10,"Dipteran","Large",2
9,2018-10-15,6,"Dipteran","Large",3
9,2018-10-15,10,"Dipteran","Large",2
9,2018-10-15,3,"Dipteran","Large",3
9,2018-10-15,9,"Dipteran","Large",0
9,2018-10-15,2,"Dipteran","Large",3
9,2018-10-15,5,"Dipteran","Large",5
9,2018-10-15,4,"Dipteran","Large",4
9,2018-10-15,8,"Dipteran","Large",1
9,2018-10-15,1,"Dipteran","Large",4
9,2018-10-15,7,"Dipteran","Large",3
9,2018-10-22,3,"Dipteran","Large",0
9,2018-10-22,5,"Dipteran","Large",2
9,2018-10-22,8,"Dipteran","Large",0
9,2018-10-22,4,"Dipteran","Large",1
9,2018-10-22,10,"Dipteran","Large",2
9,2018-10-22,2,"Dipteran","Large",3
9,2018-10-22,9,"Dipteran","Large",1
9,2018-10-22,6,"Dipteran","Large",1
9,2018-10-22,7,"Dipteran","Large",3
9,2018-10-22,1,"Dipteran","Large",2
9,2018-10-29,7,"Dipteran","Large",0
9,2018-10-29,1,"Dipteran","Large",0
9,2018-10-29,2,"Dipteran","Large",0
9,2018-10-29,4,"Dipteran","Large",0
9,2018-10-29,5,"Dipteran","Large",0
9,2018-10-29,6,"Dipteran","Large",0
9,2018-10-29,8,"Dipteran","Large",0
9,2018-10-29,9,"Dipteran","Large",0
9,2018-10-29,10,"Dipteran","Large",1
9,2018-10-29,3,"Dipteran","Large",0
9,2018-11-05,1,"Dipteran","Large",2
9,2018-11-05,3,"Dipteran","Large",0
9,2018-11-05,6,"Dipteran","Large",0
9,2018-11-05,9,"Dipteran","Large",0
9,2018-11-05,2,"Dipteran","Large",2
9,2018-11-05,5,"Dipteran","Large",3
9,2018-11-05,8,"Dipteran","Large",2
9,2018-11-05,10,"Dipteran","Large",0
9,2018-11-05,4,"Dipteran","Large",2
9,2018-11-05,7,"Dipteran","Large",2
9,2018-11-12,8,"Dipteran","Large",3
9,2018-11-12,9,"Dipteran","Large",0
9,2018-11-12,3,"Dipteran","Large",0
9,2018-11-12,7,"Dipteran","Large",1
9,2018-11-12,1,"Dipteran","Large",2
9,2018-11-12,10,"Dipteran","Large",2
9,2018-11-12,2,"Dipteran","Large",3
9,2018-11-12,4,"Dipteran","Large",1
9,2018-11-12,5,"Dipteran","Large",10
9,2018-11-12,6,"Dipteran","Large",0
1,2018-05-14,6,"Terrestrial","Large",3
1,2018-05-14,4,"Terrestrial","Large",3
1,2018-05-14,10,"Terrestrial","Large",0
1,2018-05-14,2,"Terrestrial","Large",7
1,2018-05-14,7,"Terrestrial","Large",2
1,2018-05-14,1,"Terrestrial","Large",4
1,2018-05-14,3,"Terrestrial","Large",1
1,2018-05-14,5,"Terrestrial","Large",3
1,2018-05-14,8,"Terrestrial","Large",3
1,2018-05-14,9,"Terrestrial","Large",3
1,2018-05-21,7,"Terrestrial","Large",4
1,2018-05-21,9,"Terrestrial","Large",1
1,2018-05-21,10,"Terrestrial","Large",3
1,2018-05-21,3,"Terrestrial","Large",1
1,2018-05-21,1,"Terrestrial","Large",1
1,2018-05-21,2,"Terrestrial","Large",0
1,2018-05-21,4,"Terrestrial","Large",0
1,2018-05-21,5,"Terrestrial","Large",3
1,2018-05-21,6,"Terrestrial","Large",1
1,2018-05-21,8,"Terrestrial","Large",6
1,2018-05-29,9,"Terrestrial","Large",6
1,2018-05-29,1,"Terrestrial","Large",6
1,2018-05-29,7,"Terrestrial","Large",7
1,2018-05-29,8,"Terrestrial","Large",3
1,2018-05-29,4,"Terrestrial","Large",0
1,2018-05-29,2,"Terrestrial","Large",1
1,2018-05-29,3,"Terrestrial","Large",5
1,2018-05-29,6,"Terrestrial","Large",2
1,2018-05-29,5,"Terrestrial","Large",3
1,2018-05-29,10,"Terrestrial","Large",4
1,2018-06-04,6,"Terrestrial","Large",3
1,2018-06-04,8,"Terrestrial","Large",2
1,2018-06-04,9,"Terrestrial","Large",2
1,2018-06-04,2,"Terrestrial","Large",1
1,2018-06-04,3,"Terrestrial","Large",2
1,2018-06-04,7,"Terrestrial","Large",2
1,2018-06-04,4,"Terrestrial","Large",7
1,2018-06-04,1,"Terrestrial","Large",1
1,2018-06-04,5,"Terrestrial","Large",3
1,2018-06-04,10,"Terrestrial","Large",3
1,2018-06-04,NA,"Terrestrial","Large",0
1,2018-06-11,1,"Terrestrial","Large",1
1,2018-06-11,2,"Terrestrial","Large",1
1,2018-06-11,3,"Terrestrial","Large",0
1,2018-06-11,5,"Terrestrial","Large",1
1,2018-06-11,7,"Terrestrial","Large",1
1,2018-06-11,6,"Terrestrial","Large",4
1,2018-06-11,4,"Terrestrial","Large",3
1,2018-06-11,8,"Terrestrial","Large",3
1,2018-06-11,9,"Terrestrial","Large",3
1,2018-06-11,10,"Terrestrial","Large",0
1,2018-06-18,10,"Terrestrial","Large",3
1,2018-06-18,4,"Terrestrial","Large",5
1,2018-06-18,2,"Terrestrial","Large",14
1,2018-06-18,1,"Terrestrial","Large",4
1,2018-06-18,3,"Terrestrial","Large",10
1,2018-06-18,7,"Terrestrial","Large",9
1,2018-06-18,9,"Terrestrial","Large",5
1,2018-06-18,5,"Terrestrial","Large",9
1,2018-06-18,6,"Terrestrial","Large",6
1,2018-06-18,8,"Terrestrial","Large",8
1,2018-06-25,5,"Terrestrial","Large",8
1,2018-06-25,3,"Terrestrial","Large",7
1,2018-06-25,8,"Terrestrial","Large",2
1,2018-06-25,6,"Terrestrial","Large",7
1,2018-06-25,2,"Terrestrial","Large",9
1,2018-06-25,1,"Terrestrial","Large",4
1,2018-06-25,4,"Terrestrial","Large",2
1,2018-06-25,7,"Terrestrial","Large",7
1,2018-06-25,9,"Terrestrial","Large",4
1,2018-06-25,10,"Terrestrial","Large",3
1,2018-07-16,9,"Terrestrial","Large",25
1,2018-07-16,4,"Terrestrial","Large",10
